evidence_id	trait_id_or_name	gene_id	gene_symbol	evidence_source	source_database	source_record_id	evidence_type	support_level	species	chrom	start	end	reference_build	coordinate_mapping_status	allowed_usage	evidence_split_candidate	notes
KGE_00000165	TO:0000303 - cold tolerance;TO:0002677 - brassinosteroid sensitivity;TO:0000207 - plant height;TO:0000153 - relative yield;TO:0006001 - salt tolerance;TO:0000276 - drought tolerance	Os01g0205700	GSK1, OsGSK1, Os GSK1, OsSK21, OsSK21/OsGSK1, SK21	RAP-DB JSON	RAP-DB_curated_genes	Os01g0205700	known_trait_gene	high_confidence	Oryza sativa	1	5774293	5778466	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000166	unspecified_trait	Os01g0206800	NA	RAP-DB JSON	RAP-DB_curated_genes	Os01g0206800	known_trait_gene	high_confidence	Oryza sativa	1	5814827	5819207	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000167	TO:0000218 - pollen abortion type;TO:0000615 - abscisic acid sensitivity;TO:0000566 - stomatal frequency;TO:0000276 - drought tolerance;TO:0000249 - leaf senescence;TO:0000421 - pollen fertility;TO:0000391 - seed size;TO:0000522 - stomatal conductance;TO:0001018 - transpiration rate;TO:0000621 - inflorescence development trait;TO:0000145 - internode length;TO:0000203 - bacterial leaf streak disease resistance;TO:0000447 - filled grain number;TO:0000068 - lodging incidence;TO:0000051 - stem strength	Os01g0208600	ES1, TUT1, OsSCAR1, SCAR1, TUT1/OsSCAR1, OsSCAR2, SCAR2	RAP-DB JSON	RAP-DB_curated_genes	Os01g0208600	known_trait_gene	high_confidence	Oryza sativa	1	5890605	5898131	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=2; external knowledge is not a training label
KGE_00000168	TO:0000011 - nitrogen sensitivity	Os01g0208700	PPC4, Osppc4, ppc4, PEPC-2	RAP-DB JSON	RAP-DB_curated_genes	Os01g0208700	known_trait_gene	high_confidence	Oryza sativa	1	5899561	5909560	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=2; external knowledge is not a training label
KGE_00000169	TO:0000357 - growth and development trait;TO:0002675 - gibberellic acid content;TO:0000207 - plant height;TO:0000019 - seedling height;TO:0000576 - stem length;TO:0000172 - jasmonic acid sensitivity;TO:0001034 - relative plant height	Os01g0209700	GA2OX7, GA2ox7, OsGA2ox7	RAP-DB JSON	RAP-DB_curated_genes	Os01g0209700	known_trait_gene	high_confidence	Oryza sativa	1	5968819	5972489	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000170	unspecified_trait	Os01g0210400	TOD1, OsTOD1	RAP-DB JSON	RAP-DB_curated_genes	Os01g0210400	known_trait_gene	high_confidence	Oryza sativa	1	6005040	6007163	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000171	TO:0000276 - drought tolerance;TO:0000303 - cold tolerance;TO:0006001 - salt tolerance	Os01g0210700	KAT2, OsKAT2	RAP-DB JSON	RAP-DB_curated_genes	Os01g0210700	known_trait_gene	high_confidence	Oryza sativa	1	6017745	6022156	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000172	unspecified_trait	Os01g0212500	SPEAR2, OsTIE1, TIE1, OsSPEAR2	RAP-DB JSON	RAP-DB_curated_genes	Os01g0212500	known_trait_gene	high_confidence	Oryza sativa	1	6139513	6142124	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000173	TO:0000424 - brown planthopper resistance;TO:0000276 - drought tolerance;TO:0006001 - salt tolerance	Os01g0213800	PCF5, OsPCF5, OsTCP1, OsTCP1/PCF5	RAP-DB JSON	RAP-DB_curated_genes	Os01g0213800	known_trait_gene	high_confidence	Oryza sativa	1	6221640	6224242	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=3; external knowledge is not a training label
KGE_00000174	unspecified_trait	Os01g0214800	GELP3, OsGDSL1, OsGdsl1, OsGELP3, OsGELP3a, OsGELP3b	RAP-DB JSON	RAP-DB_curated_genes	Os01g0214800	known_trait_gene	high_confidence	Oryza sativa	1	6278520	6283559	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000175	TO:0000390 - grain core percent white;TO:0000184 - seed anatomy and morphology trait;TO:0000196 - amylose content;TO:0000696 - starch content;TO:0000149 - seed width;TO:0000146 - seed length;TO:0001024 - phosphorus content;TO:0006001 - salt tolerance;TO:0002642 - dietary fiber related trait;TO:0000421 - pollen fertility;TO:0000345 - seed viability;TO:0005002 - oleic acid content;TO:0005001 - linoleic acid content;TO:0000397 - grain size;TO:0002655 - starch grain size;TO:0002656 - starch grain shape;TO:0000104 - floury endosperm;TO:0000193 - embryo shape;TO:0000575 - endosperm related trait;TO:0000484 - seed shape;TO:0000734 - grain length;TO:0000653 - seed development trait;TO:0000203 - bacterial leaf streak disease resistance;TO:0000465 - mineral and ion content related trait;TO:0000598 - protein content;TO:0000333 - sugar content;TO:0000639 - seed fertility;TO:0000602 - total fat content;TO:0000253 - seed dormancy	Os01g0218032	TA2, ROS1A, ROS1, ROS1a, OsROS1, DME1, OsROS1A, mOsROS1, ROS1A/DNG702, DNG702, OsDNG702	RAP-DB JSON	RAP-DB_curated_genes	Os01g0218032	known_trait_gene	high_confidence	Oryza sativa	1	6444246	6456068	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=2; external knowledge is not a training label
KGE_00000176	TO:0000075 - light sensitivity;TO:0002616 - flowering time;TO:0000615 - abscisic acid sensitivity	Os01g0218500	FTL, FTL1, OsFTL1, FT-L1	RAP-DB JSON	RAP-DB_curated_genes	Os01g0218500	known_trait_gene	high_confidence	Oryza sativa	1	6494516	6499766	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=3; external knowledge is not a training label
KGE_00000177	TO:0000525 - sodium to potassium content ratio;TO:0000206 - leaf angle;TO:0000303 - cold tolerance;TO:0000396 - grain yield;TO:0000357 - growth and development trait;TO:0000481 - alkali sensitivity;TO:0006001 - salt tolerance;TO:0020003 - shoot potassium content;TO:0000137 - days to heading;TO:0002616 - flowering time;TO:0000605 - hydrogen peroxide content;TO:0000207 - plant height;TO:0000397 - grain size;TO:0000590 - grain weight;TO:0020004 - shoot sodium content	Os01g0218800	SDG721, OsSET1, SET1, OsSDG721	RAP-DB JSON	RAP-DB_curated_genes	Os01g0218800	known_trait_gene	high_confidence	Oryza sativa	1	6507368	6514640	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000178	unspecified_trait	Os01g0219200	ZYGO1, Os_F0777, OsZYGO1	RAP-DB JSON	RAP-DB_curated_genes	Os01g0219200	known_trait_gene	high_confidence	Oryza sativa	1	6528797	6531845	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000179	TO:0000432 - temperature response trait	Os01g0219500	OsLTPL18, OsLTP1.1, LTP1.1, T42, OsLtp1.1	RAP-DB JSON	RAP-DB_curated_genes	Os01g0219500	known_trait_gene	high_confidence	Oryza sativa	1	6541008	6543076	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000180	TO:0000163 - auxin sensitivity	Os01g0220100	CEL9A, OsCel9A, Cel9A, OsGH9C3, GH9C3, OsGLU5	RAP-DB JSON	RAP-DB_curated_genes	Os01g0220100	known_trait_gene	high_confidence	Oryza sativa	1	6564697	6568140	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=2; external knowledge is not a training label
KGE_00000181	TO:0006001 - salt tolerance;TO:0000163 - auxin sensitivity	Os01g0221100	JAR2, OsGH3-3, GH3-3, OsGH3.3, GH3.3, OsJAR2, JAR2/GH3-3, OsGH3.3/OsJAR2	RAP-DB JSON	RAP-DB_curated_genes	Os01g0221100	known_trait_gene	high_confidence	Oryza sativa	1	6626040	6630462	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=2; external knowledge is not a training label
KGE_00000182	TO:0000163 - auxin sensitivity;TO:0000073 - manganese sensitivity;TO:0000652 - leaf necrosis;TO:0000095 - osmotic response sensitivity;TO:0000075 - light sensitivity;TO:0000615 - abscisic acid sensitivity;TO:0000460 - light intensity sensitivity	Os01g0221600	ALMT4, OsALMT4	RAP-DB JSON	RAP-DB_curated_genes	Os01g0221600	known_trait_gene	high_confidence	Oryza sativa	1	6659237	6662320	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000183	TO:0000315 - bacterial disease resistance;TO:0000276 - drought tolerance	Os01g0222800	SDRLK67, SDRLK-67, OsSDRLK-67, OsSDRLK67	RAP-DB JSON	RAP-DB_curated_genes	Os01g0222800	known_trait_gene	high_confidence	Oryza sativa	1	6710757	6714433	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000184	unspecified_trait	Os01g0223100	HDA707, OsHDA707	RAP-DB JSON	RAP-DB_curated_genes	Os01g0223100	known_trait_gene	high_confidence	Oryza sativa	1	6722205	6722600	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000185	TO:0000295 - chlorophyll-b content;TO:0000293 - chlorophyll-a content;TO:0000249 - leaf senescence;TO:0000152 - panicle number;TO:0000456 - spikelet number	Os01g0223600	SRLK, OsSRLK, OsPRK	RAP-DB JSON	RAP-DB_curated_genes	Os01g0223600	known_trait_gene	high_confidence	Oryza sativa	1	6766511	6770164	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=2; external knowledge is not a training label
KGE_00000186	TO:0000276 - drought tolerance	Os01g0223700	SDRLK68, SDRLK-68, OsSDRLK-68, OsSDRLK68	RAP-DB JSON	RAP-DB_curated_genes	Os01g0223700	known_trait_gene	high_confidence	Oryza sativa	1	6774202	6776856	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000187	TO:0002685 - crown root number;TO:0000276 - drought tolerance;TO:0002672 - auxin content;TO:0000095 - osmotic response sensitivity;TO:0000605 - hydrogen peroxide content;TO:0000656 - root development trait;TO:0000615 - abscisic acid sensitivity;TO:0006001 - salt tolerance;TO:0000163 - auxin sensitivity	Os01g0223800	ESG1, SDRLK-ESG1, OsESG1, OsSDRLK-ESG1	RAP-DB JSON	RAP-DB_curated_genes	Os01g0223800	known_trait_gene	high_confidence	Oryza sativa	1	6781758	6786465	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=2; external knowledge is not a training label
KGE_00000188	TO:0000315 - bacterial disease resistance;TO:0000303 - cold tolerance	Os01g0223900	SDRLK47, SDRLK-47, OsSDRLK-47, OsSDRLK47	RAP-DB JSON	RAP-DB_curated_genes	Os01g0223900	known_trait_gene	high_confidence	Oryza sativa	1	6787094	6789730	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000189	TO:0000276 - drought tolerance;TO:0000303 - cold tolerance	Os01g0224000	SDRLK48, SDRLK-48, OsSDRLK-48, OsSDRLK48	RAP-DB JSON	RAP-DB_curated_genes	Os01g0224000	known_trait_gene	high_confidence	Oryza sativa	1	6790651	6793338	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000190	TO:0000189 - embryoless;TO:0000259 - heat tolerance;TO:0000148 - viral disease resistance;TO:0002672 - auxin content;TO:0000620 - embryo development trait;TO:0000657 - spikelet anatomy and morphology trait;TO:0000615 - abscisic acid sensitivity	Os01g0224700	YUCCA4, OsYUCCA4, OsYUC4, YUC4, YUCCA6, OsYUCCA6	RAP-DB JSON	RAP-DB_curated_genes	Os01g0224700	known_trait_gene	high_confidence	Oryza sativa	1	6857345	6860952	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000191	unspecified_trait	Os01g0225600	LEA14, OsLea14-A, Lea14A, OsLEA5, OsEnS-2	RAP-DB JSON	RAP-DB_curated_genes	Os01g0225600	known_trait_gene	high_confidence	Oryza sativa	1	6922127	6922762	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000192	TO:0000276 - drought tolerance;TO:0006001 - salt tolerance;TO:0000303 - cold tolerance;TO:0000259 - heat tolerance	Os01g0226300	RTNLB2, OsRTNLB2	RAP-DB JSON	RAP-DB_curated_genes	Os01g0226300	known_trait_gene	high_confidence	Oryza sativa	1	6967617	6970152	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000193	TO:0000396 - grain yield;TO:0002677 - brassinosteroid sensitivity;TO:0002730 - grain shape;TO:0000207 - plant height;TO:0000206 - leaf angle;TO:0000397 - grain size	Os01g0226700	OFP1, OsOFP1, OsOFP01	RAP-DB JSON	RAP-DB_curated_genes	Os01g0226700	known_trait_gene	high_confidence	Oryza sativa	1	7009033	7010505	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=2; external knowledge is not a training label
KGE_00000194	TO:0000599 - enzyme activity;TO:0000495 - chlorophyll content;TO:0002712 - stay green trait;TO:0000249 - leaf senescence	Os01g0227100	NYC1, nyc1, OsNYC1	RAP-DB JSON	RAP-DB_curated_genes	Os01g0227100	known_trait_gene	high_confidence	Oryza sativa	1	7024297	7030591	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=2; external knowledge is not a training label
KGE_00000195	TO:0000615 - abscisic acid sensitivity;TO:0000172 - jasmonic acid sensitivity;TO:0000163 - auxin sensitivity	Os01g0227200	PERK1, OsPERK1	RAP-DB JSON	RAP-DB_curated_genes	Os01g0227200	known_trait_gene	high_confidence	Oryza sativa	1	7038103	7042925	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000196	unspecified_trait	Os01g0228200	NA	RAP-DB JSON	RAP-DB_curated_genes	Os01g0228200	known_trait_gene	high_confidence	Oryza sativa	1	7081736	7085798	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000197	unspecified_trait	Os01g0228600	HPR2, OsHPR2, OsHPR2-2, OsHPR2-1	RAP-DB JSON	RAP-DB_curated_genes	Os01g0228600	known_trait_gene	high_confidence	Oryza sativa	1	7100073	7103266	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000198	unspecified_trait	Os01g0228600	HPR2, OsHPR2, OsHPR2-1, OsHPR2-2	RAP-DB JSON	RAP-DB_curated_genes	Os01g0228600	known_trait_gene	high_confidence	Oryza sativa	1	7100984	7103159	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000199	TO:0000499 - flower anatomy and morphology trait;TO:0000152 - panicle number;TO:0000397 - grain size;TO:0000346 - tiller number;TO:0000590 - grain weight;TO:0002677 - brassinosteroid sensitivity;TO:0000734 - grain length;TO:0000614 - lemma shape;TO:0000373 - inflorescence anatomy and morphology trait;TO:0000622 - flower development trait;TO:0000391 - seed size;TO:0000357 - growth and development trait;TO:0000382 - 1000-seed weight;TO:0000396 - grain yield	Os01g0229300	CCP1, OsEMF1, EMF1, DFO1, OsDFO1, OsCCP1	RAP-DB JSON	RAP-DB_curated_genes	Os01g0229300	known_trait_gene	high_confidence	Oryza sativa	1	7157780	7164385	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=3; external knowledge is not a training label
KGE_00000200	TO:0000112 - disease resistance;TO:0000396 - grain yield;TO:0000590 - grain weight;TO:0000397 - grain size;TO:0000074 - blast disease;TO:0000439 - fungal disease resistance	Os01g0229400	RAC1, OsRAC1, OsRac1, Rac1, Os Rac1, Os-Rac1	RAP-DB JSON	RAP-DB_curated_genes	Os01g0229400	known_trait_gene	high_confidence	Oryza sativa	1	7164735	7167377	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=2; external knowledge is not a training label
KGE_00000201	unspecified_trait	Os01g0230200	OsbHLH074	RAP-DB JSON	RAP-DB_curated_genes	Os01g0230200	known_trait_gene	high_confidence	Oryza sativa	1	7216513	7225127	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
KGE_00000202	TO:0000102 - phosphorus sensitivity;TO:0000011 - nitrogen sensitivity;TO:0000163 - auxin sensitivity;TO:0006001 - salt tolerance;TO:0000734 - grain length	Os01g0231000	IAA3, OsIAA3	RAP-DB JSON	RAP-DB_curated_genes	Os01g0231000	known_trait_gene	high_confidence	Oryza sativa	1	7249771	7253688	IRGSP-1.0 / GCF_001433935.1	mapped_high_confidence	development_evidence_candidate	development	references=1; external knowledge is not a training label
